Name	Chromosome	Position
AT2G03870	2	1179984
AT2G03880	2	1181537
AT2G03890	2	1185522
AT2G03913	2	1197885
AT2G03930	2	1204920
AT2G03932	2	1213233
AT2G03931	2	1214428
AT2G03938	2	1215316
AT2G03933	2	1217568
AT2G03936	2	1221111
AT2G03937	2	1224389
AT2G03955	2	1238677
AT2G03980	2	1259199
AT2G04020	2	1274427
AT2G04025	2	1276777
AT2G04030	2	1281841
AT2G04032	2	1289832
AT2G04034	2	1297161
AT2G04031	2	1304160
AT2G04037	2	1305663
AT2G04041	2	1308089
AT2G04045	2	1314763
AT2G04046	2	1315860
AT2G04038	2	1331919
AT2G04039	2	1333262
AT2G04040	2	1334512
AT2G04050	2	1337386
AT2G04060	2	1342137
AT2G04063	2	1349758
AT2G04066	2	1352887
AT2G04070	2	1353755
AT2G04080	2	1357189
AT2G04090	2	1362653
AT2G04100	2	1376890
AT2G04115	2	1385449
AT2G04160	2	1401268
AT2G04170	2	1417182
AT2G04190	2	1427481
AT2G04220	2	1445401
AT2G04230	2	1446864
AT2G04235	2	1449414
AT2G04240	2	1461630
AT2G04270	2	1474679
AT2G04280	2	1480068
AT2G04300	2	1493009
AT2G04305	2	1501408
AT2G04340	2	1513512
AT2G04350	2	1515805
AT2G04360	2	1519393
AT2G04370	2	1523763
AT2G04378	2	1525331
AT2G04380	2	1525642
AT2G04390	2	1527016
AT2G04395	2	1529083
AT2G04400	2	1531148
AT2G04410	2	1533697
AT2G04420	2	1535489
AT2G04425	2	1536975
AT2G04430	2	1538901
AT2G04440	2	1541511
AT2G04450	2	1543320
AT2G04480	2	1554282
AT2G04495	2	1564166
AT2G04500	2	1568284
AT2G04515	2	1573637
AT2G04520	2	1574592
AT2G04530	2	1576709
AT2G04540	2	1581416
AT2G04550	2	1588360
AT2G04560	2	1590306
AT2G04570	2	1594673
AT2G04620	2	1610506
AT2G04622	2	1613686
AT2G04630	2	1618936
AT2G04650	2	1621788
AT2G04660	2	1624741
AT2G04675	2	1637483
AT2G04680	2	1640140
AT2G04690	2	1644497
AT2G04700	2	1646807
AT2G04740	2	1657121
AT2G04750	2	1659762
AT2G04780	2	1676742
AT2G04790	2	1679516
AT2G04795	2	1682953
AT2G04800	2	1687196
AT2G04810	2	1688773
AT2G04830	2	1695355
AT2G04840	2	1697009
AT2G04842	2	1698466
AT2G04845	2	1702221
AT2G04850	2	1704283
AT2G04852	2	1705148
AT2G04860	2	1706787
AT2G04865	2	1711596
AT2G04870	2	1716168
AT2G04880	2	1717888
AT2G04890	2	1720361
AT2G04900	2	1722481
AT2G04910	2	1723939
AT2G04920	2	1726138
AT2G04925	2	1729689
AT2G04930	2	1733638
AT2G04940	2	1736485
AT2G05050	2	1794035
AT2G05060	2	1798155
AT2G05070	2	1799234
AT2G05100	2	1823240
AT2G05117	2	1838592
AT2G05120	2	1841887
AT2G05140	2	1853935
AT2G05160	2	1858543
AT2G05170	2	1869877
AT2G05180	2	1875390
AT2G05185	2	1876938
AT2G05210	2	1890936
AT2G05220	2	1894559
AT2G05230	2	1899507
AT2G05250	2	1913338
AT2G05260	2	1918289
AT2G05270	2	1920702
AT2G05294	2	1928530
AT2G05310	2	1933272
AT2G05320	2	1936016
AT2G05330	2	1938618
AT2G05335	2	1942557
AT2G05350	2	1949614
AT2G05360	2	1956115
AT2G05370	2	1960413
AT2G05380	2	1966816
AT2G05400	2	1974886
AT2G05410	2	1976918
AT2G05420	2	1983901
AT2G05430	2	1985994
AT2G05440	2	1993082
AT2G05500	2	2014368
AT2G05510	2	2015706
AT2G05518	2	2023295
AT2G05520	2	2026162
AT2G05530	2	2029712
AT2G05540	2	2033156
AT2G05580	2	2055549
AT2G05590	2	2067097
AT2G05600	2	2072646
AT2G05620	2	2081009
AT2G05630	2	2082986
AT2G05632	2	2087145
AT2G05635	2	2089484
AT2G05642	2	2098087
AT2G05645	2	2101497
AT2G05710	2	2141399
AT2G05720	2	2147192
AT2G05752	2	2169305
AT2G05755	2	2170883
AT2G05753	2	2171390
AT2G05760	2	2180919
AT2G05765	2	2184567
AT2G05786	2	2198271
AT2G05790	2	2199219
AT2G05803	2	2208697
AT2G05810	2	2214012
AT2G05812	2	2215236
AT2G05830	2	2229602
AT2G05840	2	2234092
AT2G05850	2	2242681
AT2G05900	2	2256970
AT2G05910	2	2258293
AT2G05914	2	2263151
AT2G05915	2	2263816
AT2G05920	2	2269515
AT2G05940	2	2287238
AT2G05970	2	2308651
AT2G05990	2	2322222
AT2G05995	2	2325776
AT2G06000	2	2327386
AT2G06002	2	2330776
AT2G06005	2	2332547
AT2G06010	2	2336814
AT2G06020	2	2342535
AT2G06025	2	2348136
AT2G06040	2	2352154
AT2G06050	2	2359114
AT2G06090	2	2371607
AT2G06095	2	2373522
AT2G06166	2	2411005
AT2G06200	2	2426271
AT2G06210	2	2428903
AT2G06255	2	2457573
AT2G06420	2	2538743
AT2G06500	2	2580718
AT2G06510	2	2585018
AT2G06520	2	2587729
AT2G06530	2	2588545
AT2G06541	2	2598222
AT2G06555	2	2604148
AT2G06562	2	2617554
AT2G06570	2	2622603
AT2G06645	2	2647991
AT2G06667	2	2660527
AT2G06845	2	2754666
AT2G06850	2	2763526
AT2G06904	2	2806625
AT2G06906	2	2807415
AT2G06908	2	2815398
AT2G06925	2	2842353
AT2G06960	2	2867672
AT2G06983	2	2888951
AT2G06990	2	2894940
AT2G07000	2	2901870
AT2G07020	2	2908473
AT2G07040	2	2916538
AT2G07042	2	2919953
AT2G07050	2	2924447
AT2G07110	2	2952610
AT2G07120	2	2953605
AT2G07140	2	2957561
AT2G07170	2	2975040
AT2G07180	2	2980899
AT2G07190	2	2987367
AT2G07200	2	2989205
AT2G07213	2	2996582
AT2G07215	2	2996776
AT2G07240	2	3007102
AT2G07280	2	3026398
AT2G07290	2	3029561
AT2G07310	2	3034797
AT2G07340	2	3045559
AT2G07360	2	3047252
AT2G07362	2	3058918
AT2G07363	2	3059157
AT2G07440	2	3093821
AT2G07505	2	3125671
AT2G07521	2	3136617
AT2G07560	2	3169972
AT2G07640	2	3220739
AT2G07742	2	3239657
AT2G07771	2	3239693
AT2G07773	2	3240838
AT2G07776	2	3246019
AT2G07749	2	3247234
AT2G07777	2	3250757
AT2G07671	2	3251665
AT2G07779	2	3254777
AT2G07743	2	3255832
AT2G07672	2	3257585
AT2G07684	2	3262235
AT2G07673	2	3266578
AT2G07745	2	3268807
AT2G07674	2	3269151
AT2G07751	2	3270008
AT2G07675	2	3270410
AT2G07676	2	3272619
AT2G07768	2	3273584
AT2G07746	2	3276440
AT2G07748	2	3280863
AT2G07678	2	3281097
AT2G07669	2	3283224
AT2G07681	2	3287552
AT2G07778	2	3290966
AT2G07772	2	3300978
AT2G07752	2	3303244
AT2G07753	2	3303354
AT2G07774	2	3303766
AT2G07754	2	3303785
AT2G07687	2	3311654
AT2G07755	2	3328670
AT2G07792	2	3332678
AT2G07689	2	3336109
AT2G07691	2	3339907
AT2G07692	2	3340706
AT2G07695	2	3346951
AT2G07785	2	3348003
AT2G07599	2	3348796
AT2G07696	2	3351050
AT2G07798	2	3357619
AT2G07698	2	3361474
AT2G07667	2	3364417
AT2G07793	2	3369354
AT2G07701	2	3371832
AT2G07702	2	3372697
AT2G07705	2	3380744
AT2G07706	2	3381901
AT2G07794	2	3383404
AT2G07707	2	3386292
AT2G07708	2	3386851
AT2G07713	2	3407218
AT2G07714	2	3407671
AT2G07715	2	3410597
AT2G07718	2	3426263
AT2G07719	2	3432795
AT2G07721	2	3434482
AT2G07722	2	3438742
AT2G07815	2	3443688
AT2G07756	2	3444363
AT2G07724	2	3446394
AT2G07725	2	3448314
AT2G07727	2	3450578
AT2G07757	2	3452977
AT2G07728	2	3453686
AT2G07820	2	3457213
AT2G07758	2	3462078
AT2G07732	2	3468168
AT2G07734	2	3472305
AT2G07825	2	3474401
AT2G07827	2	3474996
AT2G07830	2	3476156
AT2G07787	2	3476928
AT2G07775	2	3483318
AT2G07806	2	3484747
AT2G07738	2	3492339
AT2G07795	2	3493226
AT2G07759	2	3494382
AT2G07761	2	3494776
AT2G07762	2	3495012
AT2G07763	2	3495442
AT2G07739	2	3495511
AT2G07764	2	3496440
AT2G07765	2	3497358
AT2G07835	2	3501814
AT2G07741	2	3502319
AT2G07766	2	3503522
AT2G07680	2	3514745
AT2G07690	2	3523163
AT2G07750	2	3576465
AT2G07760	2	3584420
AT2G07981	2	3614986
AT2G08986	2	3618058
AT2G09388	2	3651156
AT2G09795	2	3670909
AT2G09838	2	3703304
AT2G09840	2	3704577
AT2G09970	2	3779992
AT2G09990	2	3781328
AT2G10014	2	3794972
AT2G10020	2	3797230
AT2G10260	2	3938527
AT2G10340	2	3984031
AT2G10440	2	4013752
AT2G10450	2	4020305
AT2G10535	2	4082851
AT2G10537	2	4083603
AT2G10550	2	4096001
AT2G10557	2	4106183
AT2G10560	2	4109862
AT2G10602	2	4134895
AT2G10606	2	4142323
AT2G10608	2	4145498
AT2G10920	2	4301883
AT2G10921	2	4301932
AT2G10930	2	4303281
AT2G10931	2	4304947
AT2G10940	2	4310412
AT2G10950	2	4315411
AT2G10965	2	4323671
AT2G10970	2	4332839
AT2G10975	2	4335137
AT2G11000	2	4341123
AT2G11005	2	4348511
AT2G11010	2	4361869
AT2G11015	2	4366200
AT2G11200	2	4451924
AT2G11270	2	4484720
AT2G11271	2	4485414
AT2G11405	2	4543175
AT2G11462	2	4589735
AT2G11520	2	4618581
AT2G11522	2	4622370
AT2G11570	2	4634251
AT2G11620	2	4658445
AT2G11623	2	4660870
AT2G11626	2	4661458
AT2G11651	2	4677983
AT2G11773	2	4724036
AT2G11778	2	4728072
AT2G11810	2	4743322
AT2G11851	2	4785982
AT2G11852	2	4789637
AT2G11890	2	4802783
AT2G11891	2	4804391
AT2G11910	2	4805684
AT2G12170	2	4890080
AT2G12190	2	4891642
AT2G12200	2	4900613
AT2G12280	2	4922282
AT2G12290	2	4924100
AT2G12400	2	5004943
AT2G12405	2	5010792
AT2G12461	2	5049953
AT2G12462	2	5050434
AT2G12465	2	5055525
AT2G12475	2	5068490
AT2G12480	2	5069590
AT2G12550	2	5114868
AT2G12557	2	5121892
AT2G12646	2	5167042
AT2G12875	2	5289411
AT2G12880	2	5291523
AT2G12900	2	5293897
AT2G12905	2	5296364
AT2G12935	2	5315038
AT2G12940	2	5317475
AT2G12945	2	5322903
AT2G12977	2	5337865
AT2G13100	2	5389772
AT2G13125	2	5415891
AT2G13126	2	5416690
AT2G13150	2	5437056
AT2G13272	2	5497132
AT2G13273	2	5498542
AT2G13290	2	5511562
AT2G13295	2	5514094
AT2G13350	2	5536392
AT2G13360	2	5539240
AT2G13363	2	5542340
AT2G13370	2	5544181
AT2G13422	2	5588218
AT2G13430	2	5590052
AT2G13440	2	5593060
AT2G13450	2	5598421
AT2G13463	2	5609987
AT2G13500	2	5627936
AT2G13510	2	5630001
AT2G13540	2	5636884
AT2G13542	2	5643169
AT2G13547	2	5647172
AT2G13550	2	5648542
AT2G13560	2	5649964
AT2G13570	2	5655842
AT2G13600	2	5671493
AT2G13610	2	5673688
AT2G13620	2	5678006
AT2G13623	2	5682062
AT2G13630	2	5684538
AT2G13640	2	5686136
AT2G13650	2	5687378
AT2G13660	2	5692097
AT2G13665	2	5692148
AT2G13680	2	5694398
AT2G13690	2	5706507
AT2G13720	2	5724007
AT2G13760	2	5734955
AT2G13770	2	5736570
AT2G13790	2	5741820
AT2G13800	2	5753271
AT2G13810	2	5768446
AT2G13820	2	5774146
AT2G13840	2	5788552
AT2G13895	2	5829485
AT2G13900	2	5833044
AT2G13950	2	5857536
AT2G13960	2	5859585
AT2G13980	2	5869853
AT2G14000	2	5884600
AT2G14045	2	5906550
AT2G14050	2	5909178
AT2G14060	2	5914445
AT2G14070	2	5921881
AT2G14080	2	5925186
AT2G14095	2	5932383
AT2G14100	2	5934556
AT2G14110	2	5951887
AT2G14115	2	5953196
AT2G14120	2	5953940
AT2G14160	2	5976465
AT2G14170	2	5977356
AT2G14206	2	6016715
AT2G14210	2	6018558
AT2G14247	2	6034348
AT2G14255	2	6036974
AT2G14260	2	6041253
AT2G14270	2	6045579
AT2G14282	2	6049928
AT2G14285	2	6052332
AT2G14288	2	6056038
AT2G14289	2	6056913
AT2G14290	2	6057288
AT2G14365	2	6088339
AT2G14378	2	6104869
AT2G14390	2	6110912
AT2G14440	2	6143073
AT2G14460	2	6154493
AT2G14500	2	6166936
AT2G14510	2	6171133
AT2G14520	2	6182193
AT2G14530	2	6187421
AT2G14540	2	6197663
AT2G14560	2	6213972
AT2G14580	2	6225535
AT2G14610	2	6241704
AT2G14620	2	6244781
AT2G14635	2	6254434
AT2G14660	2	6272491
AT2G14670	2	6274606
AT2G14680	2	6277802
AT2G14690	2	6283801
AT2G14692	2	6287640
AT2G14700	2	6292466
AT2G14710	2	6298679
AT2G14720	2	6300488
AT2G14740	2	6308895
AT2G14750	2	6314032
AT2G14760	2	6321587
AT2G14800	2	6355182
AT2G14810	2	6357465
AT2G14820	2	6358864
AT2G14830	2	6362481
AT2G14835	2	6366888
AT2G14846	2	6382368
AT2G14850	2	6385872
AT2G14860	2	6387624
AT2G14870	2	6391172
AT2G14878	2	6392167
AT2G14880	2	6393332
AT2G14890	2	6399621
AT2G14900	2	6404175
AT2G14910	2	6406476
AT2G14920	2	6418199
AT2G14935	2	6431471
AT2G14960	2	6451372
AT2G15000	2	6480917
AT2G15010	2	6484379
AT2G15020	2	6491434
AT2G15025	2	6501126
AT2G15029	2	6504070
AT2G15042	2	6510165
AT2G15050	2	6518840
AT2G15080	2	6533687
AT2G15090	2	6542256
AT2G15110	2	6554847
AT2G15128	2	6564104
AT2G15130	2	6564808
AT2G15170	2	6587570
AT2G15180	2	6588743
AT2G15185	2	6590876
AT2G15220	2	6608659
AT2G15230	2	6612581
AT2G15240	2	6615525
AT2G15260	2	6630528
AT2G15270	2	6637878
AT2G15280	2	6640154
AT2G15290	2	6642300
AT2G15292	2	6644281
AT2G15300	2	6649630
AT2G15310	2	6653791
AT2G15318	2	6664760
AT2G15320	2	6666316
AT2G15325	2	6669654
AT2G15327	2	6671895
AT2G15340	2	6677287
AT2G15345	2	6684411
AT2G15350	2	6688140
AT2G15360	2	6694787
AT2G15370	2	6698100
AT2G15390	2	6709260
AT2G15400	2	6712936
AT2G15420	2	6723948
AT2G15430	2	6733566
AT2G15440	2	6743613
AT2G15450	2	6747536
AT2G15460	2	6750934
AT2G15470	2	6754330
AT2G15480	2	6758681
AT2G15490	2	6761635
AT2G15500	2	6763707
AT2G15530	2	6772889
AT2G15535	2	6778195
AT2G15555	2	6785904
AT2G15560	2	6787869
AT2G15570	2	6791290
AT2G15580	2	6797560
AT2G15590	2	6801943
AT2G15610	2	6806033
AT2G15620	2	6810476
AT2G15630	2	6814521
AT2G15640	2	6816792
AT2G15660	2	6824242
AT2G15670	2	6828133
AT2G15680	2	6830995
AT2G15690	2	6830995
AT2G15695	2	6833880
AT2G15710	2	6842648
AT2G15730	2	6849555
AT2G15740	2	6856746
AT2G15760	2	6865610
AT2G15770	2	6871257
AT2G15780	2	6873545
AT2G15790	2	6877774
AT2G15820	2	6888540
AT2G15830	2	6894118
AT2G15860	2	6905388
AT2G15880	2	6918039
AT2G15890	2	6920369
AT2G15900	2	6927390
AT2G15910	2	6932406
AT2G15930	2	6941590
AT2G15950	2	6946843
AT2G15960	2	6947309
AT2G15970	2	6950041
AT2G15980	2	6951349
AT2G16005	2	6959150
AT2G16015	2	6970352
AT2G16016	2	6971140
AT2G16018	2	6972222
AT2G16019	2	6973172
AT2G16020	2	6973356
AT2G16030	2	6973673
AT2G16040	2	6976017
AT2G16050	2	6980450
AT2G16060	2	6982531
AT2G16070	2	6983892
AT2G16090	2	6986834
AT2G16120	2	6996727
AT2G16130	2	7002322
AT2G16145	2	7008520
AT2G16190	2	7020486
AT2G16200	2	7024607
AT2G16210	2	7026763
AT2G16220	2	7030155
AT2G16225	2	7033940
AT2G16230	2	7035463
AT2G16240	2	7039094
AT2G16245	2	7039677
AT2G16250	2	7039682
AT2G16270	2	7045538
AT2G16280	2	7050944
AT2G16290	2	7058930
AT2G16300	2	7061629
AT2G16340	2	7073134
AT2G16365	2	7074362
AT2G16360	2	7076713
AT2G16370	2	7081783
AT2G16380	2	7085784
AT2G16385	2	7094799
AT2G16390	2	7097280
AT2G16400	2	7101330
AT2G16405	2	7105752
AT2G16430	2	7120419
AT2G16440	2	7126357
AT2G16450	2	7131520
AT2G16460	2	7133390
AT2G16485	2	7136944
AT2G16490	2	7146000
AT2G16500	2	7150622
AT2G16505	2	7157088
AT2G16510	2	7159629
AT2G16520	2	7161922
AT2G16530	2	7162976
AT2G16535	2	7166107
AT2G16570	2	7180145
AT2G16580	2	7184422
AT2G16575	2	7184652
AT2G16586	2	7190937
AT2G16592	2	7196176
AT2G16594	2	7197774
AT2G16595	2	7198127
AT2G16600	2	7200807
AT2G16620	2	7205391
AT2G16630	2	7209239
AT2G16640	2	7211112
AT2G16650	2	7215819
AT2G16660	2	7218706
AT2G16668	2	7223896
AT2G16676	2	7230346
AT2G16700	2	7244608
AT2G16710	2	7248138
AT2G16720	2	7255529
AT2G16730	2	7261830
AT2G16740	2	7267722
AT2G16750	2	7271012
AT2G16760	2	7275700
AT2G16770	2	7279431
AT2G16780	2	7281462
AT2G16790	2	7283957
AT2G16800	2	7285736
AT2G16810	2	7287412
AT2G16835	2	7295851
AT2G16850	2	7301581
AT2G16860	2	7303919
AT2G16870	2	7308077
AT2G16880	2	7312146
AT2G16881	2	7314579
AT2G16890	2	7316889
AT2G16900	2	7323615
AT2G16910	2	7331721
AT2G16920	2	7334226
AT2G16930	2	7341120
AT2G16940	2	7342607
AT2G16950	2	7353847
AT2G16955	2	7363121
AT2G16960	2	7364683
AT2G16970	2	7369549
AT2G16980	2	7376349
AT2G16990	2	7383035
AT2G17000	2	7388893
AT2G17010	2	7392850
AT2G17020	2	7396337
AT2G17030	2	7399103
AT2G17033	2	7401138
AT2G17036	2	7403856
AT2G17040	2	7407123
AT2G17043	2	7409063
AT2G17050	2	7410835
AT2G17055	2	7418052
AT2G17060	2	7422411
AT2G17070	2	7430863
AT2G17080	2	7433326
AT2G17090	2	7435088
AT2G17110	2	7442980
AT2G17120	2	7459047
AT2G17130	2	7460814
AT2G17140	2	7462811
AT2G17150	2	7466841
AT2G17160	2	7472754
AT2G17170	2	7474736
AT2G17180	2	7476835
AT2G17190	2	7477845
AT2G17200	2	7481881
AT2G17210	2	7485398
AT2G17220	2	7487654
AT2G17230	2	7494536
AT2G17240	2	7498130
AT2G17250	2	7499477
AT2G17260	2	7504756
AT2G17265	2	7508588
AT2G17270	2	7510100
AT2G17280	2	7513128
AT2G17290	2	7516415
AT2G17295	2	7520942
AT2G17300	2	7522401
AT2G17305	2	7527676
AT2G17310	2	7531194
AT2G17320	2	7533480
AT2G17340	2	7541406
AT2G17350	2	7545538
AT2G17360	2	7546480
AT2G17370	2	7549775
AT2G17380	2	7553002
AT2G17390	2	7555630
AT2G17410	2	7558977
AT2G17420	2	7564345
AT2G17430	2	7568018
AT2G17440	2	7571140
AT2G17442	2	7573835
AT2G17450	2	7576474
AT2G17470	2	7584505
AT2G17480	2	7590295
AT2G17500	2	7606757
AT2G17510	2	7609236
AT2G17520	2	7617210
AT2G17525	2	7623826
AT2G17530	2	7626358
AT2G17540	2	7630420
AT2G17550	2	7634274
AT2G17556	2	7640673
AT2G17560	2	7642165
AT2G17570	2	7644053
AT2G17580	2	7646463
AT2G17590	2	7651130
AT2G17600	2	7654477
AT2G17620	2	7664103
AT2G17630	2	7666585
AT2G17640	2	7668078
AT2G17650	2	7671016
AT2G17660	2	7673282
AT2G17670	2	7674351
AT2G17680	2	7679008
AT2G17690	2	7682383
AT2G17695	2	7684112
AT2G17700	2	7685388
AT2G17705	2	7692444
AT2G17710	2	7693596
AT2G17720	2	7697336
AT2G17723	2	7700134
AT2G17730	2	7703856
AT2G17740	2	7706896
AT2G17750	2	7709192
AT2G17760	2	7713314
AT2G17770	2	7723103
AT2G17780	2	7724885
AT2G17785	2	7728186
AT2G17787	2	7731075
AT2G17790	2	7733635
AT2G17800	2	7739856
AT2G17810	2	7742712
AT2G17820	2	7742924
AT2G17830	2	7754210
AT2G17840	2	7755605
AT2G17845	2	7758846
AT2G17850	2	7760005
AT2G17860	2	7762257
AT2G17870	2	7763975
AT2G17880	2	7766962
AT2G17890	2	7769885
AT2G17900	2	7773328
AT2G17920	2	7782712
AT2G17930	2	7784288
AT2G17940	2	7802825
AT2G17950	2	7808871
AT2G17960	2	7812380
AT2G17970	2	7818818
AT2G17972	2	7821585
AT2G17975	2	7822074
AT2G17980	2	7824166
AT2G17990	2	7826817
AT2G18000	2	7829035
AT2G18010	2	7833902
AT2G18020	2	7837102
AT2G18030	2	7840067
AT2G18040	2	7842164
AT2G18050	2	7845923
AT2G18060	2	7848399
AT2G18070	2	7852529
AT2G18080	2	7857198
AT2G18090	2	7864314
AT2G18100	2	7867828
AT2G18110	2	7872251
AT2G18120	2	7876615
AT2G18130	2	7879308
AT2G18140	2	7887584
AT2G18150	2	7892133
AT2G18160	2	7898012
AT2G18162	2	7898012
AT2G18170	2	7907804
AT2G18180	2	7911054
AT2G18190	2	7914305
AT2G18193	2	7917505
AT2G18196	2	7920508
AT2G18200	2	7924267
AT2G18210	2	7924958
AT2G18220	2	7928024
AT2G18230	2	7931923
AT2G18240	2	7935285
AT2G18245	2	7937282
AT2G18250	2	7939907
AT2G18260	2	7942153
AT2G18280	2	7945998
AT2G18270	2	7946158
AT2G18290	2	7948306
AT2G18300	2	7952442
AT2G18310	2	7955677
AT2G18320	2	7956220
AT2G18328	2	7964393
AT2G18330	2	7965635
AT2G18340	2	7969320
AT2G18350	2	7971017
AT2G18360	2	7976712
AT2G18370	2	7980625
AT2G18380	2	7982868
AT2G18390	2	7988165
AT2G18400	2	7989476
AT2G18410	2	7990746
AT2G18420	2	7993801
AT2G18440	2	7994941
AT2G18450	2	7997392
AT2G18460	2	8001320
AT2G18465	2	8002891
AT2G18470	2	8005285
AT2G18480	2	8009323
AT2G18490	2	8020668
AT2G18500	2	8027034
AT2G18510	2	8031182
AT2G18520	2	8033882
AT2G18530	2	8039670
AT2G18540	2	8042382
AT2G18550	2	8049663
AT2G18560	2	8059288
AT2G18570	2	8063320
AT2G18590	2	8069945
AT2G18600	2	8073200
AT2G18610	2	8076348
AT2G18620	2	8078288
AT2G18630	2	8080503
AT2G18640	2	8083740
AT2G18650	2	8086860
AT2G18660	2	8090658
AT2G18670	2	8093220
AT2G18680	2	8094780
AT2G18690	2	8097420
AT2G18700	2	8109043
AT2G18710	2	8112084
AT2G18720	2	8114920
AT2G18721	2	8116999
AT2G18730	2	8118830
AT2G18735	2	8122119
AT2G18740	2	8123195
AT2G18750	2	8125473
AT2G18760	2	8129154
AT2G18770	2	8134639
AT2G18780	2	8136758
AT2G18790	2	8139881
AT2G18800	2	8144912
AT2G18810	2	8147939
AT2G18830	2	8156204
AT2G18840	2	8158198
AT2G18850	2	8160703
AT2G18860	2	8164241
AT2G18870	2	8167471
AT2G18876	2	8169546
AT2G18880	2	8172189
AT2G18890	2	8183890
AT2G18900	2	8188257
AT2G18910	2	8192708
AT2G18915	2	8194572
AT2G18917	2	8197114
AT2G18920	2	8197753
AT2G18930	2	8198778
AT2G18938	2	8202216
AT2G18940	2	8203730
AT2G18950	2	8207342
AT2G18960	2	8221631
AT2G18969	2	8229047
AT2G18970	2	8229116
AT2G18980	2	8233335
AT2G18990	2	8238691
AT2G19000	2	8241104
AT2G19010	2	8243089
AT2G19020	2	8246220
AT2G19030	2	8247783
AT2G19040	2	8249923
AT2G19045	2	8251674
AT2G19050	2	8253416
AT2G19060	2	8257000
AT2G19070	2	8260038
AT2G19080	2	8262750
AT2G19090	2	8265178
AT2G19110	2	8278881
AT2G19120	2	8287036
AT2G19130	2	8293682
AT2G19146	2	8304029
AT2G19150	2	8305100
AT2G19160	2	8309816
AT2G19170	2	8314005
AT2G19180	2	8324716
AT2G19190	2	8326049
AT2G19210	2	8335639
AT2G19220	2	8340678
AT2G19230	2	8343452
AT2G19240	2	8349048
AT2G19260	2	8356141
AT2G19270	2	8360189
AT2G19280	2	8362435
AT2G19290	2	8365919
AT2G19300	2	8368040
AT2G19310	2	8369794
AT2G19320	2	8370691
AT2G19330	2	8372947
AT2G19340	2	8373766
AT2G19350	2	8376202
AT2G19360	2	8378664
AT2G19380	2	8383856
AT2G19385	2	8387035
AT2G19390	2	8389800
AT2G19400	2	8399157
AT2G19410	2	8404901
AT2G19420	2	8411701
AT2G19425	2	8412516
AT2G19430	2	8415159
AT2G19440	2	8418164
AT2G19450	2	8426206
AT2G19460	2	8431482
AT2G19470	2	8433611
AT2G19480	2	8438393
AT2G19490	2	8441527
AT2G19500	2	8444204
AT2G19510	2	8453219
AT2G19520	2	8455936
AT2G19530	2	8459947
AT2G19540	2	8461757
AT2G19550	2	8464533
AT2G19560	2	8465768
AT2G19570	2	8470374
AT2G19572	2	8470620
AT2G19580	2	8472134
AT2G19582	2	8474446
AT2G19590	2	8475966
AT2G19600	2	8479198
AT2G19610	2	8483940
AT2G19620	2	8485991
AT2G19630	2	8490181
AT2G19640	2	8491388
AT2G19650	2	8493475
AT2G19660	2	8496720
AT2G19670	2	8499086
AT2G19680	2	8501325
AT2G19690	2	8503217
AT2G19700	2	8504967
AT2G19710	2	8506130
AT2G19720	2	8510020
AT2G19730	2	8511507
AT2G19740	2	8513513
AT2G19750	2	8514954
AT2G19760	2	8516787
AT2G19770	2	8519638
AT2G19780	2	8522678
AT2G19790	2	8527231
AT2G19796	2	8529916
AT2G19800	2	8530896
AT2G19802	2	8538776
AT2G19810	2	8550313
AT2G19820	2	8553543
AT2G19830	2	8557729
AT2G19850	2	8568569
AT2G19860	2	8570750
AT2G19870	2	8575878
AT2G19880	2	8581358
AT2G19890	2	8587244
AT2G19893	2	8589953
AT2G19900	2	8591899
AT2G19910	2	8595820
AT2G19920	2	8602222
AT2G19930	2	8607340
AT2G19940	2	8612926
AT2G19950	2	8616073
AT2G19960	2	8622215
AT2G19970	2	8623730
AT2G19980	2	8627699
AT2G19990	2	8629984
AT2G20000	2	8632078
AT2G20010	2	8637747
AT2G20020	2	8644386
AT2G20030	2	8647813
AT2G20050	2	8649434
AT2G20060	2	8659043
AT2G20070	2	8662038
AT2G20080	2	8662930
AT2G20100	2	8678050
AT2G20110	2	8684496
AT2G20120	2	8687354
AT2G20130	2	8690368
AT2G20140	2	8692700
AT2G20142	2	8695374
AT2G20150	2	8697300
AT2G20160	2	8699672
AT2G20170	2	8701013
AT2G20180	2	8704024
AT2G20190	2	8711596
AT2G20208	2	8720790
AT2G20210	2	8721437
AT2G20230	2	8725541
AT2G20240	2	8727626
AT2G20250	2	8733750
AT2G20260	2	8736734
AT2G20270	2	8737705
AT2G20280	2	8739911
AT2G20290	2	8743275
AT2G20300	2	8755925
AT2G20310	2	8761180
AT2G20320	2	8766739
AT2G20330	2	8772687
AT2G20340	2	8779735
AT2G20350	2	8784769
AT2G20360	2	8785988
AT2G20362	2	8789740
AT2G20370	2	8791986
AT2G20380	2	8794818
AT2G20390	2	8796283
AT2G20400	2	8799187
AT2G20410	2	8802344
AT2G20420	2	8805453
AT2G20430	2	8808667
AT2G20440	2	8810739
AT2G20450	2	8813862
AT2G20453	2	8815590
AT2G20463	2	8823733
AT2G20465	2	8825053
AT2G20470	2	8826277
AT2G20480	2	8830565
AT2G20490	2	8831716
AT2G20495	2	8833165
AT2G20500	2	8835120
AT2G20510	2	8836018
AT2G20515	2	8838854
AT2G20520	2	8840663
AT2G20530	2	8841972
AT2G20540	2	8844160
AT2G20550	2	8845802
