"SNP","Chromosome","Position ","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"AT1G68680",1,25785506,0.188696629213003,0.445196789032032,690,0.582062581365946,0.583117300618049,-2.63513661270736,0.999326526413139
"AT1G68690",1,25788608,0.613433028082103,0.313841736107772,690,0.582062581365946,0.582218205122912,-1.78329372732696,0.999326526413139
"AT1G68700",1,25792818,0.517382743522972,0.454445165476963,690,0.582062581365946,0.582318182322481,-0.829337651339301,0.999326526413139
"AT1G68710",1,25793207,0.140438256846725,0.439552291595661,690,0.582062581365946,0.583389619660219,-3.5997555920585,0.999326526413139
"AT1G68720",1,25804418,0.768656918036251,0.482786936221793,690,0.582062581365946,0.582115330654489,0.866285817588505,0.999326526413139
"AT1G68725",1,25809298,0.880264373164527,0.354745507777338,690,0.582062581365946,0.582076415686724,-0.359573374229512,0.999326526413139
"AT1G68730",1,25810321,0.130278300569988,0.468287228204644,690,0.582062581365946,0.583460594952885,2.62812622701495,0.999326526413139
"AT1G68740",1,25812449,0.364443683331016,0.311146927858123,690,0.582062581365946,0.582564360786693,-2.48905719373943,0.999326526413139
"AT1G68760",1,25829042,0.180770119644593,0.400620524628652,690,0.582062581365946,0.58315612536575,3.41740455412946,0.999326526413139
"AT1G68765",1,25829952,0.831637284016659,0.263307983440911,690,0.582062581365946,0.58209013975576,-0.32362341987664,0.999326526413139
"AT1G68780",1,25831803,0.0708082567042965,0.454798857323626,690,0.582062581365946,0.584057451045634,3.60607417028223,0.999326526413139
"AT1G68790",1,25834709,0.23793794108334,0.433281431281751,690,0.582062581365946,0.582912593783835,-3.42758592516839,0.999326526413139
"AT1G68795",1,25840855,0.642151979798382,0.347327207855767,690,0.582062581365946,0.582194256322637,1.20570716574002,0.999326526413139
"AT1G68800",1,25847066,0.10378756507993,0.326711344763349,690,0.582062581365946,0.583679142346934,2.67485300367298,0.999326526413139
"AT1G68810",1,25861123,0.635476178857983,0.365793883923715,690,0.582062581365946,0.582199604241832,1.40377070510658,0.999326526413139
"AT1G68820",1,25865660,0.769068784647517,0.410597296444912,690,0.582062581365946,0.58211513750139,-0.870858988204418,0.999326526413139
"AT1G68825",1,25869700,0.216357575375604,0.249588291182193,690,0.582062581365946,0.582995442293135,3.3257950703337,0.999326526413139
"AT1G68830",1,25872445,0.897398801968056,0.460771906648371,690,0.582062581365946,0.582072719046005,0.479944465849258,0.999326526413139
"AT1G68840",1,25880323,0.0884924738502512,0.397376700006069,690,0.582062581365946,0.583835383266462,3.67852604959626,0.999326526413139
"AT1G68850",1,25883616,0.575099708537021,0.259121029455774,690,0.582062581365946,0.582254202350808,-2.12725304714331,0.999326526413139
"AT1G68862",1,25886804,0.768183115935925,0.431126152491583,690,0.582062581365946,0.582115553329767,0.497329487398019,0.999326526413139
"AT1G68870",1,25889081,0.595748912118585,0.433932630791097,690,0.582062581365946,0.582234215210317,0.87273517974063,0.999326526413139
"AT1G68872",1,25890365,0.888405846802456,0.447226438891029,690,0.582062581365946,0.582074586302048,-0.252730305124715,0.999326526413139
"AT1G68880",1,25894237,0.946745240310168,0.220152780532889,690,0.582062581365946,0.582065301485376,0.195442156325953,0.999326526413139
"AT1G68890",1,25896945,0.705128282733434,0.498109640831758,690,0.582062581365946,0.582149892141242,-1.20393161330867,0.999326526413139
"AT1G68910",1,25908131,0.527874906714146,0.371699416581504,690,0.582062581365946,0.582305599056766,1.63222278492321,0.999326526413139
"AT1G68920",1,25915007,0.638241196161441,0.432231715185407,690,0.582062581365946,0.582197373440979,1.20920487567491,0.999326526413139
"AT1G68930",1,25918314,0.941403695808379,0.419527370957549,690,0.582062581365946,0.582065875551663,0.168747378054832,0.999326526413139
"AT1G68940",1,25921453,0.398376502951228,0.459907237123657,690,0.582062581365946,0.582497646891651,1.28862126589593,0.999326526413139
"AT1G68935",1,25921525,0.782915415691783,0.43191969588976,690,0.582062581365946,0.582108866338357,0.390234458312989,0.999326526413139
"AT1G68945",1,25926963,0.272029927116308,0.293532109618668,690,0.582062581365946,0.582798801723771,-1.44404610334004,0.999326526413139
"AT1G68980",1,25932998,0.384774433958032,0.437071461153188,690,0.582062581365946,0.5825233852914,1.74460164596167,0.999326526413139
"AT1G68990",1,25934997,0.47998672438124,0.470413665153349,690,0.582062581365946,0.582366859134275,2.22950849377958,0.999326526413139
"AT1G69010",1,25941675,0.297299315438577,0.366537335393217,690,0.582062581365946,0.582725387033085,2.54680713795824,0.999326526413139
"AT1G69020",1,25943886,0.927499786295361,0.461255282339261,690,0.582062581365946,0.582067629177317,0.189829307531909,0.999326526413139
"AT1G69030",1,25947265,0.79113020533566,0.421284843002201,690,0.582062581365946,0.582105347920323,-0.859106046016677,0.999326526413139
"AT1G69040",1,25957819,0.102321658880962,0.42093572778828,690,0.582062581365946,0.583692988740624,-3.37124842999037,0.999326526413139
"AT1G69050",1,25961924,0.307518104876688,0.363155996393147,690,0.582062581365946,0.582697930630628,-1.9167074931047,0.999326526413139
"AT1G69060",1,25964468,0.649703204824185,0.401601785211553,690,0.582062581365946,0.582188362396484,1.30019784883552,0.999326526413139
"AT1G69070",1,25967312,0.733910337477493,0.408116400520018,690,0.582062581365946,0.582133037056193,2.04238364285266,0.999326526413139
"AT1G69080",1,25971915,0.017750779966002,0.408314663790723,690,0.582062581365946,0.58550345935956,4.15379480580305,0.999326526413139
"AT1G69150",1,25993659,0.300515079305612,0.213856401111869,690,0.582062581365946,0.582716616879534,1.55716673830966,0.999326526413139
"AT1G69160",1,26000214,0.87949667576236,0.404464294536516,690,0.582062581365946,0.582076595028588,-0.294245917348235,0.999326526413139
"AT1G69170",1,26005068,0.307710621520576,0.410477473737697,690,0.582062581365946,0.58269742474551,-1.80182963224979,0.999326526413139
"AT1G69200",1,26015877,0.0928265948947631,0.393762807323514,690,0.582062581365946,0.583788286048515,-7.13849406338704,0.999326526413139
"AT1G69210",1,26018438,0.542890707736277,0.404083378251506,690,0.582062581365946,0.582288352189355,-1.76991960755186,0.999326526413139
"AT1G69220",1,26020089,0.223304030555889,0.482906036597017,690,0.582062581365946,0.582967728083004,3.45622249373264,0.999326526413139
"AT1G69230",1,26026312,0.391051780058898,0.328133831967798,690,0.582062581365946,0.582511347418672,-1.72531906298354,0.999326526413139
"AT1G69240",1,26027976,0.424974123126653,0.22208459928789,690,0.582062581365946,0.582450836722419,3.26574883725698,0.999326526413139
"AT1G69250",1,26032827,0.197749072280345,0.403705671894763,690,0.582062581365946,0.583075223878304,5.27417828490434,0.999326526413139
"AT1G69252",1,26036570,0.374196056502985,0.338274914764073,690,0.582062581365946,0.582544315401899,-1.94378579616023,0.999326526413139
"AT1G69260",1,26039048,0.221727127425793,0.414802131902936,690,0.582062581365946,0.582973928039177,-2.07915310427416,0.999326526413139
"AT1G69270",1,26040689,0.414846838065003,0.359286769852999,690,0.582062581365946,0.582468136626129,-2.02945344158434,0.999326526413139
"AT1G69280",1,26045160,0.170817783097139,0.377860287587628,690,0.582062581365946,0.583207763609696,-2.40065470672198,0.999326526413139
"AT1G69290",1,26047372,0.999618139116182,0.407148927838813,690,0.582062581365946,0.582062581505594,-0.00104135011679318,0.999873853654974
"AT1G69295",1,26050197,0.722272892822162,0.429076502293765,690,0.582062581365946,0.58213960689838,0.943778444194322,0.999326526413139
"AT1G69310",1,26054308,0.709479530810077,0.416855806386008,690,0.582062581365946,0.582147212351661,-0.97645409310644,0.999326526413139
"AT1G69320",1,26061862,0.297185276791596,0.446036161335188,690,0.582062581365946,0.582725700283364,-1.44573979798952,0.999326526413139
"AT1G69325",1,26063205,0.645077895343472,0.336120544797734,690,0.582062581365946,0.582191953156003,-1.0774190346001,0.999326526413139
"AT1G69330",1,26063816,0.23874388530486,0.495660391623195,690,0.582062581365946,0.582909677259501,3.00741393118005,0.999326526413139
"AT1G69340",1,26065724,0.677719479236131,0.450123160609132,690,0.582062581365946,0.582167889559498,1.27747237559379,0.999326526413139
"AT1G69350",1,26069882,0.0494189945614111,0.424575938858435,690,0.582062581365946,0.584423257315,-4.97606347288092,0.999326526413139
"AT1G69360",1,26072284,0.688735507150874,0.368214218162435,690,0.582062581365946,0.582160421153831,0.788753961942348,0.999326526413139
"AT1G69370",1,26079956,0.496233743270407,0.325791580642576,690,0.582062581365946,0.582344948967075,1.53481666962944,0.999326526413139
"AT1G69380",1,26081566,0.393189423981097,0.487140441407203,690,0.582062581365946,0.582507311097668,1.4708827907707,0.999326526413139
"AT1G69390",1,26084635,0.574153833357468,0.456888306440263,690,0.582062581365946,0.5822551524884,1.07991102105007,0.999326526413139
"AT1G69400",1,26086948,0.814711959344306,0.399070898097504,690,0.582062581365946,0.58209606693992,-0.505376737624829,0.999326526413139
"AT1G69410",1,26089202,0.974006421899041,0.414142196493779,690,0.582062581365946,0.582063228672756,-0.0737351452480652,0.999326526413139
"AT1G69420",1,26093196,0.904607863713216,0.489058453967633,690,0.582062581365946,0.582071337872622,-0.283806282801379,0.999326526413139
"AT1G69430",1,26097787,0.440589857841993,0.323294888224406,690,0.582062581365946,0.582425345271019,-1.14085469794463,0.999326526413139
"AT1G69440",1,26101527,0.0283820348498948,0.366871662208112,690,0.582062581365946,0.585002235901454,-3.67189149461774,0.999326526413139
"AT1G69450",1,26106911,0.427464473477597,0.362279258984026,690,0.582062581365946,0.5824466769285,-1.32229412260494,0.999326526413139
"AT1G69460",1,26111809,0.526122027379177,0.497623622400973,690,0.582062581365946,0.582307670261814,1.19732376276806,0.999326526413139
"AT1G69480",1,26114112,0.354611113904272,0.324224439194861,690,0.582062581365946,0.582585338398037,-1.49297697138718,0.999326526413139
"AT1G69485",1,26118229,0.541483051299742,0.33914991656714,690,0.582062581365946,0.582289931900711,-0.736655166509081,0.999326526413139
"AT1G69490",1,26122139,0.351481687819172,0.245604085537437,690,0.582062581365946,0.582592183312923,-3.0211762049621,0.999326526413139
"AT1G69510",1,26126350,0.798529361877284,0.401573797502131,690,0.582062581365946,0.582102305934613,-0.633026083851291,0.999326526413139
"AT1G69520",1,26128288,0.893166655423906,0.350270527709015,690,0.582062581365946,0.582073577783915,0.326243326322583,0.999326526413139
"AT1G69523",1,26129551,0.0550424834114638,0.388167791880457,690,0.582062581365946,0.584312745748924,3.93837121126307,0.999326526413139
"AT1G69526",1,26131294,0.2378282977185,0.394441938038788,690,0.582062581365946,0.582912991485415,2.45715281497178,0.999326526413139
"AT1G69530",1,26141836,0.925412222014358,0.33822682869504,690,0.582062581365946,0.582067924919647,0.212422134929511,0.999326526413139
"AT1G69540",1,26145044,0.617956506304,0.188900405506155,690,0.582062581365946,0.582214267686617,-0.625303080410504,0.999326526413139
"AT1G69550",1,26148021,0.846232581127923,0.383127739904849,690,0.582062581365946,0.582085510901992,-0.299027981485779,0.999326526413139
"AT1G69560",1,26157755,0.864717614741685,0.209275362318841,690,0.582062581365946,0.582080278772982,0.280883051696946,0.999326526413139
"AT1G69570",1,26161528,0.27130622766335,0.365724684827398,690,0.582062581365946,0.582801030095065,-1.72306422976999,0.999326526413139
"AT1G69580",1,26171943,0.0428024515066464,0.443822722448081,690,0.582062581365946,0.584571737291058,5.68987646673486,0.999326526413139
"AT1G69587",1,26175654,0.883756938069043,0.425938599630226,690,0.582062581365946,0.582075614687057,-0.2216916723537,0.999326526413139
"AT1G69588",1,26178042,0.621986578766629,0.416118408473864,690,0.582062581365946,0.582210812673601,0.963978796988158,0.999326526413139
"AT1G69600",1,26182470,0.298394637184712,0.234448869051201,690,0.582062581365946,0.582722386167403,-4.2965332363965,0.999326526413139
"AT1G69610",1,26186954,0.562769624860795,0.300305289988972,690,0.582062581365946,0.5822668333386,-1.59688282998468,0.999326526413139
"AT1G69620",1,26189836,0.188742508953678,0.458640661830805,690,0.582062581365946,0.583117081453072,4.15644040281768,0.999326526413139
"AT1G69630",1,26191640,0.0190874648588857,0.22880783776238,690,0.582062581365946,0.585425340196994,2.87775818189721,0.999326526413139
"AT1G69640",1,26193659,0.339250593328143,0.461017234076567,690,0.582062581365946,0.582619752855876,1.76904564542383,0.999326526413139
"AT1G69670",1,26202031,0.12995490269908,0.474425800798231,690,0.582062581365946,0.583462954980162,-3.37446574227215,0.999326526413139
"AT1G69680",1,26204805,0.109622461733293,0.361019042891632,690,0.582062581365946,0.583626081219542,2.46586419162213,0.999326526413139
"AT1G69690",1,26216224,0.142285520544081,0.445531567163474,690,0.582062581365946,0.583377335580016,-3.1555148360967,0.999326526413139
"AT1G69700",1,26220238,0.911462330005684,0.468477113699979,690,0.582062581365946,0.582070119650721,-0.277569083074923,0.999326526413139
"AT1G69710",1,26222072,0.410500101940568,0.415969889556491,690,0.582062581365946,0.582475755695189,1.05009145351232,0.999326526413139
"AT1G69720",1,26226866,0.84903799507297,0.360810686155396,690,0.582062581365946,0.582084671748196,-0.2632468193151,0.999326526413139
"AT1G69730",1,26228632,0.688370989432185,0.331593541027623,690,0.582062581365946,0.582160663172673,0.843453845773183,0.999326526413139
"AT1G69740",1,26231804,0.518400217333785,0.495746425982452,690,0.582062581365946,0.582316942370174,1.45824702789832,0.999326526413139
"AT1G69750",1,26235284,0.928350745706503,0.31758169360506,690,0.582062581365946,0.582067511058294,-0.108705271914005,0.999326526413139
"AT1G69760",1,26239260,0.163023810643967,0.34271957122891,690,0.582062581365946,0.583250682730325,-3.66504326665381,0.999326526413139
"AT1G69770",1,26248318,0.94556698777685,0.365406357417281,690,0.582062581365946,0.582065423370939,0.305067668654374,0.999326526413139
"AT1G69780",1,26258939,0.79953964354562,0.44683531002442,690,0.582062581365946,0.582101899859673,0.623950619130483,0.999326526413139
"AT1G69790",1,26266609,0.410071378881201,0.295919781537354,690,0.582062581365946,0.582476513621542,-1.61080437612873,0.999326526413139
"AT1G69795",1,26272776,0.359671708053051,0.100636267232238,690,0.582062581365946,0.582574442973363,-1.20737911745005,0.999326526413139
"AT1G69800",1,26274230,0.102264536702605,0.419476452916869,690,0.582062581365946,0.583693532690496,-3.02349511305692,0.999326526413139
"AT1G69810",1,26277238,0.528050623349023,0.296972700374586,690,0.582062581365946,0.582305392107922,2.2216447398896,0.999326526413139
"AT1G69830",1,26288278,0.0118031255185087,0.39196633574813,690,0.582062581365946,0.585946052373316,-8.80734250709793,0.999326526413139
"AT1G69840",1,26293601,0.0515210557909254,0.383683731916926,690,0.582062581365946,0.584380456715397,-4.01176814371865,0.999326526413139
"AT1G69850",1,26296676,0.266466899257227,0.369375625662539,690,0.582062581365946,0.582816124778007,-2.06429646297693,0.999326526413139
"AT1G69870",1,26316027,0.0262253442670024,0.342987637460226,690,0.582062581365946,0.585085984167035,-5.26205301103619,0.999326526413139
"AT1G69880",1,26321479,0.589685852421557,0.170922662468711,690,0.582062581365946,0.58223993629795,1.03471718490073,0.999326526413139
"AT1G69890",1,26323111,0.552634017205109,0.322801301580911,690,0.582062581365946,0.582277622897694,1.23925871476604,0.999326526413139
"AT1G69900",1,26326381,0.577026357231223,0.403925242706997,690,0.582062581365946,0.582252276559346,0.936782937882526,0.999326526413139
"AT1G69910",1,26330114,0.511635856228801,0.411112272668667,690,0.582062581365946,0.582325266703858,-1.35665783537115,0.999326526413139
"AT1G69920",1,26334250,0.598166005003035,0.187829285125149,690,0.582062581365946,0.582231967926505,0.793801983763842,0.999326526413139
"AT1G69930",1,26337497,0.691020546031482,0.200760790971109,690,0.582062581365946,0.582158911913597,-0.76081012648774,0.999326526413139
"AT1G69935",1,26341801,0.148911835478626,0.466108807070413,690,0.582062581365946,0.58333470691034,-2.42300295474888,0.999326526413139
